,year,month,day,hour,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain,cos,sin,weekdays,NE_strength,NW_strength,NS_strength,cv_strength
20652,2012,5,11,12,123.0,14,20.0,1012.0,cv,1.34,0,4,-0.6254105729852454,0.7802958510707763,0.0,0.0,0.0,0.0,1.34
20653,2012,5,11,13,116.0,15,20.0,1011.0,NE,1.79,0,5,-0.6259700859700931,0.77984706928384,1.0,1.79,0.0,0.0,0.0
20654,2012,5,11,14,122.0,16,19.0,1011.0,NW,1.79,0,6,-0.6265292769184515,0.7793978862968788,1.0,0.0,1.79,0.0,0.0
20655,2012,5,11,15,142.0,16,19.0,1010.0,NW,4.92,0,7,-0.6270881455426351,0.7789483023409826,1.0,0.0,4.92,0.0,0.0
20656,2012,5,11,16,143.0,16,19.0,1010.0,NW,8.05,0,0,-0.6276466915551329,0.7784983176474409,1.0,0.0,8.05,0.0,0.0
20657,2012,5,11,17,144.0,15,19.0,1010.0,NW,9.84,0,0,-0.6282049146685936,0.7780479324477539,1.0,0.0,9.84,0.0,0.0
20658,2012,5,11,18,152.0,15,18.0,1010.0,NW,11.63,0,0,-0.6287628145958342,0.7775971469736271,0.0,0.0,11.63,0.0,0.0
20659,2012,5,11,19,153.0,15,18.0,1010.0,cv,0.89,0,0,-0.6293203910498373,0.777145961456971,0.0,0.0,0.0,0.0,0.89
20660,2012,5,11,20,148.0,15,18.0,1011.0,NW,0.89,0,1,-0.6298776437437521,0.7766943761299028,1.0,0.0,0.89,0.0,0.0
20661,2012,5,11,21,149.0,16,18.0,1011.0,NW,2.68,0,2,-0.6304345723908947,0.7762423912247447,1.0,0.0,2.68,0.0,0.0
20662,2012,5,11,22,137.0,16,18.0,1011.0,cv,0.89,0,0,-0.6309911767047464,0.7757900069740262,1.0,0.0,0.0,0.0,0.89
20663,2012,5,11,23,138.0,15,18.0,1012.0,cv,1.78,0,1,-0.6315474563989603,0.7753372236104774,1.0,0.0,0.0,0.0,1.78
20664,2012,5,12,0,138.0,12,16.0,1011.0,SE,1.79,0,2,-0.6321034111873489,0.7748840413670405,1.0,0.0,0.0,1.79,0.0
20665,2012,5,12,1,152.0,13,16.0,1011.0,SE,2.68,0,3,-0.6326590407838959,0.7744304604768595,0.0,0.0,0.0,2.68,0.0
20666,2012,5,12,2,143.0,13,16.0,1011.0,cv,0.89,0,4,-0.6332143449027549,0.7739764811732815,0.0,0.0,0.0,0.0,0.89
20667,2012,5,12,3,139.0,13,16.0,1011.0,SE,1.79,0,5,-0.6337693232582426,0.7735221036898617,1.0,0.0,0.0,1.79,0.0
20668,2012,5,12,4,124.0,13,15.0,1010.0,cv,0.89,0,6,-0.6343239755648451,0.7730673282603591,1.0,0.0,0.0,0.0,0.89
20669,2012,5,12,5,123.0,13,15.0,1011.0,NW,1.79,0,7,-0.634878301537216,0.7726121551187373,1.0,0.0,1.79,0.0,0.0
20670,2012,5,12,6,131.0,14,15.0,1011.0,SE,3.13,0,8,-0.635432300890177,0.7721565844991647,1.0,0.0,0.0,3.13,0.0
20671,2012,5,12,7,128.0,14,15.0,1011.0,cv,0.89,0,9,-0.6359859733387173,0.7717006166360141,1.0,0.0,0.0,0.0,0.89
20672,2012,5,12,8,141.0,14,16.0,1012.0,NW,1.79,0,10,-0.636539318597995,0.7712442517638626,0.0,0.0,1.79,0.0,0.0
20673,2012,5,12,9,149.0,14,16.0,1012.0,cv,0.89,0,11,-0.6370923363833358,0.7707874901174917,0.0,0.0,0.0,0.0,0.89
20674,2012,5,12,10,153.0,15,17.0,1011.0,SE,1.79,0,12,-0.6376450264102347,0.7703303319318869,1.0,0.0,0.0,1.79,0.0
20675,2012,5,12,11,135.0,15,19.0,1011.0,SE,3.58,0,0,-0.6381973883943531,0.769872777442239,1.0,0.0,0.0,3.58,0.0
20676,2012,5,12,12,56.0,12,22.0,1011.0,cv,1.79,0,0,-0.6387494220515272,0.7694148268839378,1.0,0.0,0.0,0.0,1.79
20677,2012,5,12,13,51.0,8,23.0,1010.0,cv,3.58,0,0,-0.6393011270977537,0.7689564804925841,1.0,0.0,0.0,0.0,3.58
20678,2012,5,12,14,38.0,11,24.0,1009.0,cv,6.71,0,0,-0.6398525032492038,0.7684977385039773,1.0,0.0,0.0,0.0,6.71
20679,2012,5,12,15,28.0,10,24.0,1008.0,SE,4.02,0,0,-0.6404035502222155,0.7680386011541233,0.0,0.0,0.0,4.02,0.0
20680,2012,5,12,16,29.0,11,23.0,1008.0,SE,9.83,0,0,-0.6409542677332996,0.7675790686792271,0.0,0.0,0.0,9.83,0.0
20681,2012,5,12,17,78.0,11,21.0,1008.0,SE,15.64,0,0,-0.6415046554991343,0.7671191413157001,1.0,0.0,0.0,15.64,0.0
20682,2012,5,12,18,87.0,11,21.0,1008.0,SE,19.66,0,0,-0.6420547132365629,0.7666588193001598,1.0,0.0,0.0,19.66,0.0
20683,2012,5,12,19,80.0,10,20.0,1009.0,SE,24.58,0,0,-0.642604440662607,0.7661981028694198,1.0,0.0,0.0,24.58,0.0
20684,2012,5,12,20,83.0,12,19.0,1009.0,SE,28.6,0,0,-0.6431538374944525,0.7657369922605015,1.0,0.0,0.0,28.6,0.0
20685,2012,5,12,21,85.0,14,18.0,1010.0,SE,32.62,0,0,-0.6437029034494568,0.7652754877106279,1.0,0.0,0.0,32.62,0.0
20686,2012,5,12,22,124.0,14,17.0,1011.0,SE,36.64,0,0,-0.6442516382451474,0.7648135894572243,0.0,0.0,0.0,36.64,0.0
20687,2012,5,12,23,122.0,14,16.0,1011.0,SE,41.56,0,0,-0.6448000415992223,0.7643512977379192,0.0,0.0,0.0,41.56,0.0
20688,2012,5,13,0,130.0,14,16.0,1011.0,SE,45.58,0,0,-0.6453481132295501,0.7638886127905428,1.0,0.0,0.0,45.58,0.0
20689,2012,5,13,1,121.0,13,16.0,1010.0,SE,49.6,0,0,-0.6458958528541685,0.7634255348531291,1.0,0.0,0.0,49.6,0.0
20690,2012,5,13,2,138.0,13,15.0,1010.0,SE,51.39,0,0,-0.6464432601912914,0.76296206416391,1.0,0.0,0.0,51.39,0.0
20691,2012,5,13,3,157.0,14,15.0,1010.0,SE,53.18,0,0,-0.6469903349592958,0.7624982009613257,1.0,0.0,0.0,53.18,0.0
20692,2012,5,13,4,164.0,14,15.0,1009.0,SE,54.97,0,0,-0.6475370768767337,0.7620339454840153,1.0,0.0,0.0,54.97,0.0
20693,2012,5,13,5,170.0,13,15.0,1009.0,SE,58.99,0,0,-0.6480834856623308,0.7615692979708173,0.0,0.0,0.0,58.99,0.0
20694,2012,5,13,6,189.0,14,14.0,1009.0,SE,63.01,0,0,-0.6486295610349819,0.7611042586607742,0.0,0.0,0.0,63.01,0.0
20695,2012,5,13,7,186.0,14,15.0,1009.0,SE,67.03,0,0,-0.649175302713749,0.7606388277931336,1.0,0.0,0.0,67.03,0.0
20696,2012,5,13,8,185.0,14,15.0,1009.0,SE,71.05,0,0,-0.649720710417874,0.7601730056073375,1.0,0.0,0.0,71.05,0.0
20697,2012,5,13,9,193.0,13,17.0,1009.0,SE,76.86,0,0,-0.6502657838667653,0.7597067923430337,1.0,0.0,0.0,76.86,0.0
20698,2012,5,13,10,212.0,14,17.0,1008.0,SE,81.78,0,0,-0.6508105227800042,0.7592401882400706,1.0,0.0,0.0,81.78,0.0
20699,2012,5,13,11,191.0,14,20.0,1007.0,SE,87.59,0,0,-0.6513549268773444,0.7587731935384969,1.0,0.0,0.0,87.59,0.0
20700,2012,5,13,12,194.0,14,20.0,1007.0,SE,93.4,0,0,-0.6518989958787121,0.7583058084785628,0.0,0.0,0.0,93.4,0.0
20701,2012,5,13,13,124.0,14,20.0,1005.0,SE,99.21,0,0,-0.6524427295042056,0.7578380333007192,0.0,0.0,0.0,99.21,0.0
20702,2012,5,13,14,103.0,13,21.0,1004.0,SE,106.36,0,0,-0.6529861274740942,0.7573698682456188,1.0,0.0,0.0,106.36,0.0
20703,2012,5,13,15,100.0,12,23.0,1004.0,SE,111.28,0,0,-0.6535291895088257,0.7569013135541102,1.0,0.0,0.0,111.28,0.0
20704,2012,5,13,16,66.0,13,22.0,1003.0,SE,115.3,0,1,-0.6540719153290123,0.7564323694672495,1.0,0.0,0.0,115.3,0.0
20705,2012,5,13,17,55.0,12,22.0,1004.0,SE,119.32,0,2,-0.6546143046554447,0.7559630362262884,1.0,0.0,0.0,119.32,0.0
20706,2012,5,13,18,84.0,8,23.0,1004.0,SE,122.45,0,0,-0.6551563572090839,0.7554933140726813,1.0,0.0,0.0,122.45,0.0
20707,2012,5,13,19,78.0,13,20.0,1005.0,NE,4.02,0,0,-0.6556980727110688,0.7550232032480789,0.0,4.02,0.0,0.0,0.0
20708,2012,5,13,20,84.0,13,19.0,1006.0,NE,8.04,0,0,-0.656239450882708,0.7545527039943346,0.0,8.04,0.0,0.0,0.0
20709,2012,5,13,21,164.0,13,18.0,1007.0,NW,5.81,0,0,-0.6567804914454802,0.7540818165535047,1.0,0.0,5.81,0.0,0.0
20710,2012,5,13,22,94.0,13,18.0,1008.0,NE,3.13,0,0,-0.657321194121046,0.7536105411678384,1.0,3.13,0.0,0.0,0.0
20711,2012,5,13,23,99.0,13,17.0,1010.0,NE,7.15,0,0,-0.657861558631234,0.7531388780797892,1.0,7.15,0.0,0.0,0.0
20712,2012,5,14,0,96.0,12,17.0,1010.0,NE,11.17,0,0,-0.6584015846980483,0.7526668275320088,1.0,11.17,0.0,0.0,0.0
20713,2012,5,14,1,83.0,10,16.0,1010.0,NE,14.3,0,0,-0.6589412720436675,0.7521943897673483,1.0,14.3,0.0,0.0,0.0
20714,2012,5,14,2,70.0,8,14.0,1009.0,cv,0.89,0,0,-0.6594806203904438,0.7517215650288579,0.0,0.0,0.0,0.0,0.89
20715,2012,5,14,3,70.0,9,11.0,1009.0,cv,1.78,0,0,-0.6600196294609042,0.751248353559787,0.0,0.0,0.0,0.0,1.78
20716,2012,5,14,4,69.0,8,10.0,1009.0,cv,2.67,0,0,-0.6605582989777502,0.7507747556035841,1.0,0.0,0.0,0.0,2.67
20717,2012,5,14,5,69.0,8,9.0,1009.0,cv,3.56,0,0,-0.6610966286638579,0.7503007714038958,1.0,0.0,0.0,0.0,3.56
20718,2012,5,14,6,71.0,9,11.0,1009.0,cv,4.01,0,0,-0.6616346182422783,0.7498264012045686,1.0,0.0,0.0,0.0,4.01
20719,2012,5,14,7,61.0,11,15.0,1010.0,cv,4.9,0,0,-0.6621722674362361,0.7493516452496476,1.0,0.0,0.0,0.0,4.9
20720,2012,5,14,8,31.0,0,19.0,1009.0,NW,1.79,0,0,-0.6627095759691349,0.7488765037833737,1.0,0.0,1.79,0.0,0.0
20721,2012,5,14,9,26.0,-1,21.0,1009.0,cv,3.13,0,0,-0.6632465435645511,0.7484009770501879,0.0,0.0,0.0,0.0,3.13
20722,2012,5,14,10,52.0,-8,23.0,1009.0,NW,5.81,0,0,-0.6637831699462338,0.7479250652947321,0.0,0.0,5.81,0.0,0.0
20723,2012,5,14,11,53.0,-1,23.0,1008.0,SE,5.81,0,0,-0.6643194548381101,0.7474487687618437,1.0,0.0,0.0,5.81,0.0
20724,2012,5,14,12,52.0,0,24.0,1007.0,SE,9.83,0,0,-0.6648553979642857,0.7469720876965559,1.0,0.0,0.0,9.83,0.0
20725,2012,5,14,13,50.0,-4,25.0,1006.0,SE,13.85,0,0,-0.6653909990490394,0.7464950223441019,1.0,0.0,0.0,13.85,0.0
20726,2012,5,14,14,37.0,-8,26.0,1006.0,NW,8.94,0,0,-0.6659262578168219,0.7460175729499163,1.0,0.0,8.94,0.0,0.0
20727,2012,5,14,15,33.0,-7,27.0,1005.0,NW,18.77,0,0,-0.6664611739922679,0.745539739759624,1.0,0.0,18.77,0.0,0.0
20728,2012,5,14,16,30.0,-7,27.0,1005.0,NW,28.6,0,0,-0.6669957473001835,0.7450615230190523,0.0,0.0,28.6,0.0,0.0
20729,2012,5,14,17,16.0,-8,26.0,1005.0,NW,38.43,0,0,-0.6675299774655507,0.7445829229742256,0.0,0.0,38.43,0.0,0.0
20730,2012,5,14,18,15.0,-7,25.0,1005.0,NW,45.58,0,0,-0.6680638642135333,0.7441039398713608,1.0,0.0,45.58,0.0,0.0
20731,2012,5,14,19,14.0,-6,22.0,1006.0,NW,52.73,0,0,-0.6685974072694642,0.7436245739568793,1.0,0.0,52.73,0.0,0.0
20732,2012,5,14,20,15.0,-6,20.0,1007.0,NW,58.54,0,0,-0.6691306063588582,0.7431448254773942,1.0,0.0,58.54,0.0,0.0
20733,2012,5,14,21,26.0,-6,18.0,1008.0,NW,62.56,0,0,-0.6696634612074045,0.7426646946797182,1.0,0.0,62.56,0.0,0.0
20734,2012,5,14,22,37.0,-4,15.0,1008.0,NW,66.58,0,0,-0.6701959715409745,0.7421841818108557,1.0,0.0,66.58,0.0,0.0
20735,2012,5,14,23,37.0,-4,15.0,1008.0,NW,69.71,0,0,-0.6707281370856092,0.7417032871180148,0.0,0.0,69.71,0.0,0.0
20736,2012,5,15,0,43.0,-6,17.0,1008.0,NW,73.73,0,0,-0.6712599575675307,0.7412220108485965,0.0,0.0,73.73,0.0,0.0
20737,2012,5,15,1,44.0,1,15.0,1008.0,cv,0.89,0,0,-0.6717914327131412,0.7407403532501959,1.0,0.0,0.0,0.0,0.89
20738,2012,5,15,2,36.0,-2,14.0,1008.0,NW,1.79,0,0,-0.6723225622490171,0.7402583145706076,1.0,0.0,1.79,0.0,0.0
20739,2012,5,15,3,47.0,-4,16.0,1007.0,NW,3.58,0,0,-0.6728533459019129,0.7397758950578213,1.0,0.0,3.58,0.0,0.0
20740,2012,5,15,4,46.0,-2,13.0,1007.0,NW,5.37,0,0,-0.6733837833987626,0.7392930949600222,1.0,0.0,5.37,0.0,0.0
20741,2012,5,15,5,51.0,0,10.0,1007.0,cv,0.89,0,0,-0.6739138744666768,0.7388099145255917,1.0,0.0,0.0,0.0,0.89
20742,2012,5,15,6,51.0,3,11.0,1007.0,NW,1.79,0,0,-0.6744436188329451,0.7383263540031069,0.0,0.0,1.79,0.0,0.0
20743,2012,5,15,7,41.0,3,15.0,1007.0,cv,0.89,0,0,-0.6749730162250352,0.73784241364134,0.0,0.0,0.0,0.0,0.89
20744,2012,5,15,8,37.0,-1,19.0,1007.0,NW,3.13,0,0,-0.6755020663705935,0.7373580936892592,1.0,0.0,3.13,0.0,0.0
20745,2012,5,15,9,33.0,-2,22.0,1007.0,NW,8.05,0,0,-0.6760307689974449,0.7368733943960274,1.0,0.0,8.05,0.0,0.0
20746,2012,5,15,10,38.0,-4,23.0,1006.0,NW,16.1,0,0,-0.6765591238335916,0.7363883160110044,1.0,0.0,16.1,0.0,0.0
20747,2012,5,15,11,42.0,-5,24.0,1006.0,NW,27.28,0,0,-0.6770871306072191,0.735902858783741,1.0,0.0,27.28,0.0,0.0
20748,2012,5,15,12,27.0,-5,26.0,1004.0,NW,38.46,0,0,-0.6776147890466889,0.7354170229639854,1.0,0.0,38.46,0.0,0.0
20749,2012,5,15,13,38.0,-3,26.0,1004.0,NW,48.29,0,0,-0.6781420988805398,0.7349308088016833,0.0,0.0,48.29,0.0,0.0
20750,2012,5,15,14,37.0,-3,26.0,1003.0,NW,57.23,0,0,-0.6786690598374914,0.7344442165469721,0.0,0.0,57.23,0.0,0.0
20751,2012,5,15,15,28.0,-4,27.0,1002.0,NW,66.17,0,0,-0.6791956716464463,0.7339572464501817,1.0,0.0,66.17,0.0,0.0
20752,2012,5,15,16,16.0,-5,27.0,1002.0,NW,78.24,0,0,-0.6797219340364841,0.7334698987618387,1.0,0.0,78.24,0.0,0.0
20753,2012,5,15,17,22.0,-4,26.0,1002.0,NW,87.18,0,0,-0.6802478467368593,0.7329821737326674,1.0,0.0,87.18,0.0,0.0
20754,2012,5,15,18,16.0,-4,25.0,1002.0,NW,95.23,0,0,-0.6807734094770157,0.7324940716135794,1.0,0.0,95.23,0.0,0.0
20755,2012,5,15,19,19.0,-3,21.0,1003.0,NW,99.25,0,0,-0.6812986219865705,0.7320055926556847,1.0,0.0,99.25,0.0,0.0
20756,2012,5,15,20,12.0,-1,18.0,1003.0,NW,100.14,0,0,-0.6818234839953231,0.7315167371102859,0.0,0.0,100.14,0.0,0.0
20757,2012,5,15,21,22.0,0,22.0,1003.0,NW,108.19,0,0,-0.6823479952332532,0.7310275052288802,0.0,0.0,108.19,0.0,0.0
20758,2012,5,15,22,36.0,1,22.0,1003.0,NW,116.24,0,0,-0.6828721554305205,0.7305378972631571,1.0,0.0,116.24,0.0,0.0
20759,2012,5,15,23,31.0,1,21.0,1003.0,SE,4.02,0,0,-0.6833959643174659,0.7300479134650005,1.0,0.0,0.0,4.02,0.0
20760,2012,5,16,0,40.0,1,21.0,1002.0,SE,8.94,0,0,-0.6839194216246093,0.7295575540864887,1.0,0.0,0.0,8.94,0.0
20761,2012,5,16,1,51.0,2,19.0,1002.0,NW,1.79,0,0,-0.6844425270826568,0.7290668193798883,1.0,0.0,1.79,0.0,0.0
20762,2012,5,16,2,32.0,2,19.0,1002.0,NW,4.92,0,0,-0.6849652804224878,0.7285757095976659,1.0,0.0,4.92,0.0,0.0
20763,2012,5,16,3,43.0,3,13.0,1002.0,NW,8.94,0,0,-0.6854876813751667,0.7280842249924784,0.0,0.0,8.94,0.0,0.0
20764,2012,5,16,4,44.0,3,12.0,1003.0,NW,12.96,0,0,-0.6860097296719417,0.7275923658171719,0.0,0.0,12.96,0.0,0.0
20765,2012,5,16,5,18.0,1,14.0,1003.0,NW,17.88,0,0,-0.68653142504424,0.7271001323247885,1.0,0.0,17.88,0.0,0.0
20766,2012,5,16,6,15.0,0,17.0,1004.0,NW,25.93,0,0,-0.6870527672236676,0.726607524768565,1.0,0.0,25.93,0.0,0.0
20767,2012,5,16,7,15.0,-1,19.0,1005.0,NW,34.87,0,0,-0.6875737559420149,0.7261145434019282,1.0,0.0,34.87,0.0,0.0
20768,2012,5,16,8,19.0,0,20.0,1005.0,NW,44.7,0,0,-0.6880943909312566,0.7256211884784947,1.0,0.0,44.7,0.0,0.0
20769,2012,5,16,9,25.0,0,21.0,1005.0,NW,54.53,0,0,-0.6886146719235456,0.725127460252077,1.0,0.0,54.53,0.0,0.0
20770,2012,5,16,10,20.0,-2,23.0,1005.0,NW,64.36,0,0,-0.6891345986512185,0.7246333589766787,0.0,0.0,64.36,0.0,0.0
20771,2012,5,16,11,22.0,-2,24.0,1005.0,NW,77.32,0,0,-0.6896541708467935,0.7241388849064948,0.0,0.0,77.32,0.0,0.0
20772,2012,5,16,12,18.0,-3,26.0,1004.0,NW,89.39,0,0,-0.6901733882429717,0.7236440382959126,1.0,0.0,89.39,0.0,0.0
20773,2012,5,16,13,24.0,-2,26.0,1003.0,NW,99.22,0,0,-0.6906922505726354,0.7231488193995119,1.0,0.0,99.22,0.0,0.0
20774,2012,5,16,14,22.0,-1,27.0,1003.0,NW,109.05,0,0,-0.6912107575688544,0.7226532284720594,1.0,0.0,109.05,0.0,0.0
20775,2012,5,16,15,30.0,0,28.0,1002.0,NW,117.99,0,0,-0.6917289089648739,0.7221572657685202,1.0,0.0,117.99,0.0,0.0
20776,2012,5,16,16,28.0,-1,28.0,1001.0,NW,127.82,0,0,-0.6922467044941272,0.7216609315440462,1.0,0.0,127.82,0.0,0.0
20777,2012,5,16,17,33.0,-1,28.0,1000.0,NW,136.76,0,0,-0.6927641438902278,0.7211642260539827,0.0,0.0,136.76,0.0,0.0
20778,2012,5,16,18,25.0,-1,27.0,1000.0,NW,142.57,0,0,-0.6932812268869766,0.720667149553862,0.0,0.0,142.57,0.0,0.0
20779,2012,5,16,19,27.0,-3,27.0,1000.0,NW,150.62,0,0,-0.693797953218355,0.7201697022994104,1.0,0.0,150.62,0.0,0.0
20780,2012,5,16,20,32.0,-3,26.0,1001.0,NW,158.67,0,0,-0.6943143226185243,0.7196718845465478,1.0,0.0,158.67,0.0,0.0
20781,2012,5,16,21,38.0,-4,26.0,1001.0,NW,164.48,0,0,-0.6948303348218371,0.7191736965513782,1.0,0.0,164.48,0.0,0.0
20782,2012,5,16,22,32.0,-4,25.0,1001.0,NW,171.63,0,0,-0.6953459895628243,0.7186751385702003,1.0,0.0,171.63,0.0,0.0
20783,2012,5,16,23,28.0,-5,26.0,1001.0,NW,178.78,0,0,-0.6958612865762025,0.7181762108595022,1.0,0.0,178.78,0.0,0.0
20784,2012,5,17,0,38.0,-5,25.0,1001.0,NW,185.93,0,0,-0.6963762255968718,0.7176769136759623,0.0,0.0,185.93,0.0,0.0
20785,2012,5,17,1,40.0,0,21.0,1002.0,NW,189.06,0,0,-0.696890806359917,0.7171772472764489,0.0,0.0,189.06,0.0,0.0
20786,2012,5,17,2,36.0,-1,17.0,1002.0,NW,190.85,0,0,-0.6974050286006067,0.7166772119180203,1.0,0.0,190.85,0.0,0.0
20787,2012,5,17,3,44.0,5,17.0,1003.0,SE,4.92,0,0,-0.6979188920543931,0.7161768078579258,1.0,0.0,0.0,4.92,0.0
20788,2012,5,17,4,58.0,6,16.0,1004.0,SE,8.05,0,0,-0.6984323964569178,0.7156760353535996,1.0,0.0,0.0,8.05,0.0
20789,2012,5,17,5,50.0,6,16.0,1005.0,SE,11.18,0,0,-0.6989455415439996,0.7151748946626728,1.0,0.0,0.0,11.18,0.0
20790,2012,5,17,6,47.0,7,16.0,1006.0,cv,0.89,0,0,-0.699458327051646,0.714673386042962,1.0,0.0,0.0,0.0,0.89
20791,2012,5,17,7,58.0,7,18.0,1007.0,SE,1.79,0,0,-0.6999707527160518,0.714171509752471,0.0,0.0,0.0,1.79,0.0
20792,2012,5,17,8,73.0,7,20.0,1008.0,SE,5.81,0,0,-0.7004828182735947,0.7136692660493951,0.0,0.0,0.0,5.81,0.0
20793,2012,5,17,9,73.0,7,21.0,1008.0,SE,9.83,0,0,-0.7009945234608349,0.7131666551921204,1.0,0.0,0.0,9.83,0.0
20794,2012,5,17,10,87.0,8,23.0,1008.0,cv,1.79,0,0,-0.701505868014521,0.7126636774392207,1.0,0.0,0.0,0.0,1.79
20795,2012,5,17,11,102.0,8,25.0,1008.0,SE,3.13,0,0,-0.7020168516715887,0.712160333049455,1.0,0.0,0.0,3.13,0.0
20796,2012,5,17,12,79.0,9,25.0,1007.0,SE,7.15,0,0,-0.7025274741691564,0.7116566222817753,1.0,0.0,0.0,7.15,0.0
20797,2012,5,17,13,92.0,8,27.0,1007.0,SE,11.17,0,0,-0.7030377352445293,0.7111525453953204,1.0,0.0,0.0,11.17,0.0
20798,2012,5,17,14,66.0,8,27.0,1006.0,SE,16.09,0,0,-0.7035476346351985,0.7106481026494176,0.0,0.0,0.0,16.09,0.0
20799,2012,5,17,15,67.0,8,29.0,1005.0,SE,20.11,0,0,-0.7040571720788414,0.7101432943035826,0.0,0.0,0.0,20.11,0.0
20800,2012,5,17,16,85.0,8,29.0,1004.0,SE,24.13,0,0,-0.7045663473133201,0.7096381206175201,1.0,0.0,0.0,24.13,0.0
20801,2012,5,17,17,54.0,9,28.0,1004.0,SE,29.05,0,0,-0.7050751600766879,0.7091325818511182,1.0,0.0,0.0,29.05,0.0
20802,2012,5,17,18,50.0,9,26.0,1004.0,SE,34.86,0,0,-0.7055836101071777,0.7086266782644597,1.0,0.0,0.0,34.86,0.0
20803,2012,5,17,19,42.0,10,24.0,1005.0,SE,39.78,0,0,-0.7060916971432134,0.7081204101178108,1.0,0.0,0.0,39.78,0.0
20804,2012,5,17,20,25.0,8,22.0,1006.0,SE,44.7,0,0,-0.7065994209234033,0.7076137776716273,1.0,0.0,0.0,44.7,0.0
20805,2012,5,17,21,27.0,9,20.0,1007.0,SE,48.72,0,0,-0.7071067811865478,0.7071067811865474,0.0,0.0,0.0,48.72,0.0
20806,2012,5,17,22,27.0,8,19.0,1007.0,SE,50.51,0,0,-0.7076137776716264,0.7065994209234041,0.0,0.0,0.0,50.51,0.0
20807,2012,5,17,23,27.0,7,18.0,1008.0,SE,52.3,0,0,-0.70812041011781,0.7060916971432143,1.0,0.0,0.0,52.3,0.0
20808,2012,5,18,0,34.0,7,17.0,1008.0,SE,54.09,0,0,-0.7086266782644589,0.7055836101071786,1.0,0.0,0.0,54.09,0.0
20809,2012,5,18,1,32.0,8,15.0,1008.0,cv,0.45,0,0,-0.7091325818511173,0.7050751600766889,1.0,0.0,0.0,0.0,0.45
20810,2012,5,18,2,28.0,8,14.0,1008.0,NE,1.79,0,0,-0.7096381206175193,0.7045663473133209,1.0,1.79,0.0,0.0,0.0
20811,2012,5,18,3,35.0,8,15.0,1008.0,cv,0.89,0,0,-0.7101432943035817,0.7040571720788422,1.0,0.0,0.0,0.0,0.89
20812,2012,5,18,4,45.0,9,13.0,1007.0,SE,0.89,0,0,-0.7106481026494168,0.7035476346351994,0.0,0.0,0.0,0.89,0.0
20813,2012,5,18,5,52.0,9,13.0,1008.0,NE,0.89,0,0,-0.7111525453953195,0.7030377352445301,0.0,0.89,0.0,0.0,0.0
20814,2012,5,18,6,55.0,9,14.0,1008.0,cv,0.89,0,0,-0.7116566222817744,0.7025274741691572,1.0,0.0,0.0,0.0,0.89
20815,2012,5,18,7,67.0,9,18.0,1009.0,cv,1.78,0,0,-0.7121603330494543,0.7020168516715894,1.0,0.0,0.0,0.0,1.78
20816,2012,5,18,8,69.0,9,19.0,1009.0,SE,1.79,0,0,-0.7126636774392199,0.7015058680145217,1.0,0.0,0.0,1.79,0.0
20817,2012,5,18,9,72.0,10,21.0,1009.0,SE,3.58,0,0,-0.7131666551921196,0.7009945234608359,1.0,0.0,0.0,3.58,0.0
20818,2012,5,18,10,85.0,11,22.0,1008.0,cv,1.79,0,0,-0.7136692660493941,0.7004828182735956,1.0,0.0,0.0,0.0,1.79
20819,2012,5,18,11,107.0,11,24.0,1008.0,cv,3.58,0,0,-0.7141715097524702,0.6999707527160527,0.0,0.0,0.0,0.0,3.58
20820,2012,5,18,12,106.0,13,27.0,1007.0,SE,3.13,0,0,-0.7146733860429613,0.6994583270516468,0.0,0.0,0.0,3.13,0.0
20821,2012,5,18,13,136.0,13,28.0,1006.0,cv,1.79,0,0,-0.7151748946626719,0.6989455415440005,1.0,0.0,0.0,0.0,1.79
20822,2012,5,18,14,134.0,13,29.0,1005.0,SE,3.13,0,0,-0.7156760353535988,0.6984323964569187,1.0,0.0,0.0,3.13,0.0
20823,2012,5,18,15,127.0,14,31.0,1004.0,SE,6.26,0,0,-0.716176807857925,0.6979188920543941,1.0,0.0,0.0,6.26,0.0
20824,2012,5,18,16,125.0,15,31.0,1004.0,SE,8.05,0,0,-0.7166772119180195,0.6974050286006076,1.0,0.0,0.0,8.05,0.0
20825,2012,5,18,17,108.0,16,31.0,1004.0,SE,9.84,0,0,-0.717177247276448,0.6968908063599178,1.0,0.0,0.0,9.84,0.0
20826,2012,5,18,18,122.0,12,30.0,1004.0,SE,13.86,0,0,-0.7176769136759615,0.6963762255968726,0.0,0.0,0.0,13.86,0.0
20827,2012,5,18,19,130.0,13,30.0,1005.0,NW,4.92,0,0,-0.7181762108595002,0.6958612865762046,0.0,0.0,4.92,0.0,0.0
20828,2012,5,18,20,138.0,14,28.0,1005.0,SE,3.13,0,0,-0.7186751385701995,0.6953459895628251,1.0,0.0,0.0,3.13,0.0
20829,2012,5,18,21,129.0,13,28.0,1005.0,SE,6.26,0,0,-0.7191736965513774,0.6948303348218379,1.0,0.0,0.0,6.26,0.0
20830,2012,5,18,22,136.0,14,26.0,1005.0,SE,9.39,0,0,-0.7196718845465471,0.6943143226185252,1.0,0.0,0.0,9.39,0.0
20831,2012,5,18,23,140.0,16,23.0,1006.0,NE,1.79,0,0,-0.7201697022994096,0.6937979532183558,1.0,1.79,0.0,0.0,0.0
